movie_id,person_id,primary_name,birth_year,primary_profession
tt0285252,nm0899854,Tony Vitale,1964,"producer,director,writer"
tt0835418,nm0151540,Jay Chandrasekhar,1968,"director,actor,writer"
tt0859635,nm0151540,Jay Chandrasekhar,1968,"director,actor,writer"
tt0878654,nm0089502,Albert Pyun,1954,"director,writer,producer"
tt1136688,nm0089502,Albert Pyun,1954,"director,writer,producer"
tt5056352,nm0089502,Albert Pyun,1954,"director,writer,producer"
tt3594042,nm0089502,Albert Pyun,1954,"director,writer,producer"
tt0996958,nm2286991,Tara Cardinal,1978,"actress,writer,producer"
tt2234024,nm2286991,Tara Cardinal,1978,"actress,writer,producer"
tt0999913,nm0527109,Rod Lurie,1962,"writer,director,producer"
tt3833480,nm0527109,Rod Lurie,1962,"writer,director,producer"
tt10059624,nm0472248,Piet Kroon,1960,"art_department,animation_department,writer"
tt10126628,nm0403225,Jianqi Huo,1958,"director,writer,art_director"
tt2779050,nm0403225,Jianqi Huo,1958,"director,writer,art_director"
tt5004918,nm0403225,Jianqi Huo,1958,"director,writer,art_director"
tt9501208,nm0403225,Jianqi Huo,1958,"director,writer,art_director"
tt5684550,nm0403225,Jianqi Huo,1958,"director,writer,art_director"
tt10140002,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt2147008,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt3570954,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt3415656,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt5219102,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt8149286,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt5289140,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt7877016,nm1098369,Ross MacGibbon,1955,"director,producer,editor"
tt10146204,nm1375643,Azul Lombardía,1979,"actress,writer,director"
tt10165624,nm2152398,Daniel Knudsen,1988,"actor,director,producer"
tt1980942,nm2152398,Daniel Knudsen,1988,"actor,director,producer"
tt3980372,nm2152398,Daniel Knudsen,1988,"actor,director,producer"
tt3758592,nm2152398,Daniel Knudsen,1988,"actor,director,producer"
tt1125929,nm0000431,Taylor Hackford,1944,"producer,director,writer"
tt1904996,nm0000431,Taylor Hackford,1944,"producer,director,writer"
tt1967614,nm0000431,Taylor Hackford,1944,"producer,director,writer"
tt1126618,nm0585011,Roger Michell,1956,"director,producer,actor"
tt2392326,nm0585011,Roger Michell,1956,"director,producer,actor"
tt8717446,nm0585011,Roger Michell,1956,"director,producer,actor"
tt1477855,nm0585011,Roger Michell,1956,"director,producer,actor"
tt7363336,nm0585011,Roger Michell,1956,"director,producer,actor"
tt4411596,nm0585011,Roger Michell,1956,"director,producer,actor"
tt1138442,nm1012219,Hae-sung Song,1964,"director,writer,assistant_director"
tt6409944,nm1012219,Hae-sung Song,1964,"director,writer,assistant_director"
tt2969506,nm1012219,Hae-sung Song,1964,"director,writer,assistant_director"
tt1152830,nm1864022,Chris Tyrrell,1974,"writer,producer,director"
tt1159712,nm0998825,Jeffrey Blitz,1969,"director,producer,writer"
tt1412528,nm0998825,Jeffrey Blitz,1969,"director,producer,writer"
tt1188984,nm0007180,Lutz Konermann,1958,"director,cinematographer,writer"
tt1323592,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt1814905,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt10376988,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt1523972,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt5996648,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt3921694,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt6901334,nm2598931,Hunter G. Williams,1979,"producer,actor,writer"
tt1323593,nm1787884,Cassie Jaye,1986,"actress,director,producer"
tt1548236,nm1787884,Cassie Jaye,1986,"actress,director,producer"
tt1571416,nm1787884,Cassie Jaye,1986,"actress,director,producer"
tt3686998,nm1787884,Cassie Jaye,1986,"actress,director,producer"
tt1329350,nm0343980,Mark Steven Grove,1966,"stunts,special_effects,miscellaneous"
tt1874742,nm0343980,Mark Steven Grove,1966,"stunts,special_effects,miscellaneous"
tt1877707,nm0343980,Mark Steven Grove,1966,"stunts,special_effects,miscellaneous"
tt2039380,nm0343980,Mark Steven Grove,1966,"stunts,special_effects,miscellaneous"
tt10451952,nm0343980,Mark Steven Grove,1966,"stunts,special_effects,miscellaneous"
tt1336608,nm0788202,Adam Shankman,1964,"producer,miscellaneous,director"
tt7634968,nm0788202,Adam Shankman,1964,"producer,miscellaneous,director"
tt1337191,nm0233574,Rodrigo Dorfman,1967,"producer,director,writer"
tt1542400,nm0233574,Rodrigo Dorfman,1967,"producer,director,writer"
tt4032906,nm0233574,Rodrigo Dorfman,1967,"producer,director,writer"
tt2947984,nm0233574,Rodrigo Dorfman,1967,"producer,director,writer"
tt2124859,nm0233574,Rodrigo Dorfman,1967,"producer,director,writer"
tt1340107,nm0081540,Susanne Bier,1960,"director,writer,producer"
tt2737304,nm0081540,Susanne Bier,1960,"director,writer,producer"
tt1247690,nm0081540,Susanne Bier,1960,"director,writer,producer"
tt1854236,nm0081540,Susanne Bier,1960,"director,writer,producer"
tt3305316,nm0081540,Susanne Bier,1960,"director,writer,producer"
tt1341167,nm0606439,Christopher Morris,1965,"actor,writer,composer"
tt7078658,nm0606439,Christopher Morris,1965,"actor,writer,composer"
tt1346719,nm0050547,Sara Ballantine,1954,"actress,producer,writer"
tt1359553,nm0758933,Jean-Paul Salomé,1960,"writer,director,actor"
tt2795848,nm0758933,Jean-Paul Salomé,1960,"writer,director,actor"
tt1368440,nm1856884,Aleksandr Dulerayn,1966,"producer,director,writer"
tt1372686,nm0000146,Ralph Fiennes,1962,"actor,director,soundtrack"
tt1700845,nm0000146,Ralph Fiennes,1962,"actor,director,soundtrack"
tt5460858,nm0000146,Ralph Fiennes,1962,"actor,director,soundtrack"
tt1407055,nm0028220,Casper Andreas,1972,"actor,producer,director"
tt5576266,nm0028220,Casper Andreas,1972,"actor,producer,director"
tt1599296,nm0028220,Casper Andreas,1972,"actor,producer,director"
tt4698158,nm0028220,Casper Andreas,1972,"actor,producer,director"
tt3912214,nm0028220,Casper Andreas,1972,"actor,producer,director"
tt1421361,nm0179117,Billy Corben,1978,"producer,director,actor"
tt2181824,nm0179117,Billy Corben,1978,"producer,director,actor"
tt1418702,nm0179117,Billy Corben,1978,"producer,director,actor"
tt1466067,nm0179117,Billy Corben,1978,"producer,director,actor"
tt8819596,nm0179117,Billy Corben,1978,"producer,director,actor"
tt9776480,nm0179117,Billy Corben,1978,"producer,director,actor"
tt3845960,nm0179117,Billy Corben,1978,"producer,director,actor"
tt1423593,nm1884759,Zeina Durra,1976,"director,writer,assistant_director"
tt1426386,nm0621168,Thomas Napper,1970,"assistant_director,director,actor"
tt3582020,nm0621168,Thomas Napper,1970,"assistant_director,director,actor"
tt1434435,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt6182078,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt3892618,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt2050633,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt2204379,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt1480285,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt10342730,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt1712159,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt4163020,nm1135423,Darren Lynn Bousman,1979,"director,producer,writer"
tt1556193,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt9411324,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt2693702,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt5396672,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt3889118,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt3907326,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt5262162,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt4603104,nm0702477,Edgar Pêra,1960,"director,editor,writer"
tt1560182,nm3715793,Blake Zawadzki,1984,"producer,writer,director"
tt1560977,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt1328873,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt1683919,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt2056757,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt1825831,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt0849437,nm0248373,Hector Echavarria,1969,"actor,producer,writer"
tt1562847,nm0000626,John Sayles,1950,"writer,actor,director"
tt2247432,nm0000626,John Sayles,1950,"writer,actor,director"
tt1562872,nm0015295,Zoya Akhtar,1972,"writer,producer,director"
tt8439854,nm0015295,Zoya Akhtar,1972,"writer,producer,director"
tt2797242,nm0015295,Zoya Akhtar,1972,"writer,producer,director"
tt2395469,nm0015295,Zoya Akhtar,1972,"writer,producer,director"
tt4110568,nm0015295,Zoya Akhtar,1972,"writer,producer,director"
tt1564585,nm0833780,Greg Strause,1975,"visual_effects,director,producer"
tt1564585,nm0833779,Colin Strause,1976,"visual_effects,director,producer"
tt1565069,nm0527325,Dana Lustig,1963,"producer,director,actress"
tt1565995,nm0092632,Carlos Bolado,1964,"director,editor,writer"
tt2398143,nm0092632,Carlos Bolado,1964,"director,editor,writer"
tt3685624,nm0092632,Carlos Bolado,1964,"director,editor,writer"
tt4705170,nm0092632,Carlos Bolado,1964,"director,editor,writer"
tt2559036,nm0092632,Carlos Bolado,1964,"director,editor,writer"
tt1573072,nm1349318,Sajid Khan,1970,"writer,actor,director"
tt2344678,nm1349318,Sajid Khan,1970,"writer,actor,director"
tt3036740,nm1349318,Sajid Khan,1970,"writer,actor,director"
tt1980986,nm1349318,Sajid Khan,1970,"writer,actor,director"
tt1574542,nm2562167,Luca Rea,1971,"director,writer"
tt5127432,nm2562167,Luca Rea,1971,"director,writer"
tt1583936,nm0958159,Dezsö Zsigmond,1956,"director,writer,producer"
tt7758562,nm0958159,Dezsö Zsigmond,1956,"director,writer,producer"
tt1592534,nm0563748,Achero Mañas,1966,"actor,director,writer"
tt1598782,nm1855384,David Sieveking,1977,"director,actor,writer"
tt2389530,nm1855384,David Sieveking,1977,"director,actor,writer"
tt8072488,nm1855384,David Sieveking,1977,"director,actor,writer"
tt1599316,nm2258724,Alexander Berenbeim,1989,"editor,director,producer"
tt1602620,nm0359734,Michael Haneke,1942,"director,writer,actor"
tt5304464,nm0359734,Michael Haneke,1942,"director,writer,actor"
tt1606619,nm0344985,Anders Grönros,1953,"director,editor,writer"
tt1608769,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt3746708,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt2719096,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt4960594,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt1706591,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt2937902,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt10110022,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt6771402,nm0873608,Zdenek Troska,1953,"writer,director,assistant_director"
tt1609120,nm3822400,Gábor Osgyáni,1977,"director,writer,editor"
tt1611211,nm0400170,Ralf Huettner,1954,"director,writer,actor"
tt1833843,nm0400170,Ralf Huettner,1954,"director,writer,actor"
tt6887178,nm0400170,Ralf Huettner,1954,"director,writer,actor"
tt5048716,nm0400170,Ralf Huettner,1954,"director,writer,actor"
tt3106212,nm0400170,Ralf Huettner,1954,"director,writer,actor"
tt1618368,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt1360826,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt6162716,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt7841262,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt3398066,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt1858729,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt2184095,nm0000929,Corbin Bernsen,1954,"actor,producer,director"
tt1621835,nm1347803,Ben Wolfinsohn,1973,"animation_department,actor,producer"
tt1797463,nm1347803,Ben Wolfinsohn,1973,"animation_department,actor,producer"
tt1624408,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt1625562,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt1742081,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt3305844,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt2565650,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt1571739,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt6706616,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt5058014,nm0567680,Bruce McDonald,1959,"director,producer,actor"
tt1634524,nm3742120,Baldvin Zophoníasson,1978,"director,writer,producer"
tt7358598,nm3742120,Baldvin Zophoníasson,1978,"director,writer,producer"
tt5202974,nm3742120,Baldvin Zophoníasson,1978,"director,writer,producer"
tt6242752,nm3742120,Baldvin Zophoníasson,1978,"director,writer,producer"
tt2172554,nm3742120,Baldvin Zophoníasson,1978,"director,writer,producer"
tt1636784,nm1024171,Julián D'Angiolillo,1976,"art_department,director,writer"
tt4576964,nm1024171,Julián D'Angiolillo,1976,"art_department,director,writer"
tt1636811,nm1412350,Christian Merlhiot,1963,"director,writer,cinematographer"
tt2849136,nm1412350,Christian Merlhiot,1963,"director,writer,cinematographer"
tt3558212,nm1412350,Christian Merlhiot,1963,"director,writer,cinematographer"
tt1639857,nm0317815,Margarida Gil,1950,"director,writer,actress"
tt1658816,nm0317815,Margarida Gil,1950,"director,writer,actress"
tt2741222,nm0317815,Margarida Gil,1950,"director,writer,actress"
tt7490386,nm0317815,Margarida Gil,1950,"director,writer,actress"
tt1642191,nm0996471,Samuel Benchetrit,1973,"actor,writer,director"
tt6147954,nm0996471,Samuel Benchetrit,1973,"actor,writer,director"
tt4357368,nm0996471,Samuel Benchetrit,1973,"actor,writer,director"
tt3502826,nm0996471,Samuel Benchetrit,1973,"actor,writer,director"
tt1642194,nm1561227,Julien Lacombe,1979,"writer,director,actor"
tt1642194,nm1561267,Pascal Sid,1979,"director,writer,producer"
tt1645174,nm1180721,Ernesto Baca,1969,"director,writer,producer"
tt1865456,nm1180721,Ernesto Baca,1969,"director,writer,producer"
tt2321367,nm1180721,Ernesto Baca,1969,"director,writer,producer"
tt5875358,nm1180721,Ernesto Baca,1969,"director,writer,producer"
tt5300566,nm1180721,Ernesto Baca,1969,"director,writer,producer"
tt1645844,nm0692204,Leslie Jean Porter,1960,"producer,director,writer"
tt3344466,nm0692204,Leslie Jean Porter,1960,"producer,director,writer"
tt1646123,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt3890278,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt9581076,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt9434778,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt2042432,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt2232606,nm0911075,Xiaoshuai Wang,1966,"director,writer,actor"
tt1646922,nm0570082,Mary McGuckian,1965,"producer,director,writer"
tt3009776,nm0570082,Mary McGuckian,1965,"producer,director,writer"
tt1251756,nm0570082,Mary McGuckian,1965,"producer,director,writer"
tt7552790,nm0570082,Mary McGuckian,1965,"producer,director,writer"
tt1651118,nm1959192,Sergey Loban,1972,"director,editor"
tt8513070,nm1959192,Sergey Loban,1972,"director,editor"
tt1651143,nm1141070,Borja Cobeaga,1977,"writer,director,producer"
tt6895746,nm1141070,Borja Cobeaga,1977,"writer,director,producer"
tt6056072,nm1141070,Borja Cobeaga,1977,"writer,director,producer"
tt5752476,nm1141070,Borja Cobeaga,1977,"writer,director,producer"
tt3626760,nm1141070,Borja Cobeaga,1977,"writer,director,producer"
tt1653668,nm1901883,Jan Tenhaven,1969,"writer,director"
tt4265650,nm1901883,Jan Tenhaven,1969,"writer,director"
tt1653848,nm3905802,Djinn Carrénard,1981,"director,writer,cinematographer"
tt3732268,nm3905802,Djinn Carrénard,1981,"director,writer,cinematographer"
tt1656170,nm0000463,Famke Janssen,1964,"actress,writer,director"
tt1663636,nm0698283,Andreas Prochaska,1964,"director,editor,producer"
tt2650978,nm0698283,Andreas Prochaska,1964,"director,editor,producer"
tt1666621,nm0570813,Sara McIntyre,1973,"producer,director,miscellaneous"
tt1666759,nm0072329,Carlos Benpar,1948,"director,writer,producer"
tt1987041,nm0072329,Carlos Benpar,1948,"director,writer,producer"
tt4066062,nm0072329,Carlos Benpar,1948,"director,writer,producer"
tt1795368,nm0427582,Bill T. Jones,1952,"director,miscellaneous,actor"
tt1797348,nm0001125,Benicio Del Toro,1967,"actor,producer,director"
tt1797348,nm0575523,Julio Medem,1958,"director,writer,editor"
tt3480886,nm0575523,Julio Medem,1958,"director,writer,editor"
tt1263750,nm0575523,Julio Medem,1958,"director,writer,editor"
tt6056072,nm0575523,Julio Medem,1958,"director,writer,editor"
tt6433832,nm0575523,Julio Medem,1958,"director,writer,editor"
tt1797348,nm0837839,Elia Suleiman,1960,"director,writer,actor"
tt8359842,nm0837839,Elia Suleiman,1960,"director,writer,actor"
tt1797348,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt3064438,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt7658384,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt4411504,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt2132324,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt1542852,nm0871086,Pablo Trapero,1971,"director,producer,writer"
tt1797348,nm0134559,Laurent Cantet,1961,"director,writer,cinematographer"
tt3480158,nm0134559,Laurent Cantet,1961,"director,writer,cinematographer"
tt6444838,nm0134559,Laurent Cantet,1961,"director,writer,cinematographer"
tt1772270,nm0134559,Laurent Cantet,1961,"director,writer,cinematographer"
tt1797348,nm0637615,Gaspar Noé,1963,"director,producer,writer"
tt3774694,nm0637615,Gaspar Noé,1963,"director,producer,writer"
tt10272534,nm0637615,Gaspar Noé,1963,"director,producer,writer"
tt8359848,nm0637615,Gaspar Noé,1963,"director,producer,writer"
tt3863954,nm0637615,Gaspar Noé,1963,"director,producer,writer"
tt1798674,nm2274239,Brad Saville,1980,"writer,editor,sound_department"
tt1800241,nm0751102,David O. Russell,1958,"producer,director,writer"
tt0964517,nm0751102,David O. Russell,1958,"producer,director,writer"
tt2446980,nm0751102,David O. Russell,1958,"producer,director,writer"
tt1045658,nm0751102,David O. Russell,1958,"producer,director,writer"
tt1137470,nm0751102,David O. Russell,1958,"producer,director,writer"
tt1800684,nm0797736,Adam Sikora,1960,"cinematographer,miscellaneous,director"
tt8739208,nm0797736,Adam Sikora,1960,"cinematographer,miscellaneous,director"
tt7271124,nm0797736,Adam Sikora,1960,"cinematographer,miscellaneous,director"
tt8853746,nm0797736,Adam Sikora,1960,"cinematographer,miscellaneous,director"
tt6525842,nm0797736,Adam Sikora,1960,"cinematographer,miscellaneous,director"
tt1801123,nm2637294,Timothy Lanzone,1981,"writer,director,actor"
tt1806777,nm3198798,Shayne Edwards,1980,"director,editor,producer"
tt1807064,nm1252857,Fyodor Popov,1956,"producer,director,production_manager"
tt4200678,nm1252857,Fyodor Popov,1956,"producer,director,production_manager"
tt9876160,nm1252857,Fyodor Popov,1956,"producer,director,production_manager"
tt1808588,nm0397162,Brennan Howard,1968,"actor,director,writer"
tt2150182,nm0397162,Brennan Howard,1968,"actor,director,writer"
tt2592690,nm0397162,Brennan Howard,1968,"actor,director,writer"
tt1808617,nm0805751,Maciej Slesicki,1966,"producer,director,writer"
tt1809274,nm0352118,Nobuyoshi Habara,1963,"animation_department,director,art_department"
tt1679583,nm0352118,Nobuyoshi Habara,1963,"animation_department,director,art_department"
tt1865375,nm0352118,Nobuyoshi Habara,1963,"animation_department,director,art_department"
tt1809274,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt3709868,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1679583,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1726641,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1753855,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1865375,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1663145,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1703076,nm0024930,Tetsurô Amino,1955,"director,art_department,writer"
tt1810722,nm0948859,Yaky Yosha,1951,"director,writer,editor"
tt1814769,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt5123944,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt7459320,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt4008962,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt7484546,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt3907330,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt6906318,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt5091100,nm0891580,Paul Vecchiali,1930,"director,writer,editor"
tt1818443,nm0361735,Masato Harada,1949,"writer,director,producer"
tt2735654,nm0361735,Masato Harada,1949,"writer,director,producer"
tt6857956,nm0361735,Masato Harada,1949,"writer,director,producer"
tt5954284,nm0361735,Masato Harada,1949,"writer,director,producer"
tt4289340,nm0361735,Masato Harada,1949,"writer,director,producer"
tt3989744,nm0361735,Masato Harada,1949,"writer,director,producer"
tt1820473,nm4270392,Rauf Khalilov,1981,"director,writer,composer"
tt1821480,nm1223910,Sujoy Ghosh,1966,"writer,director,actor"
tt5477608,nm1223910,Sujoy Ghosh,1966,"writer,director,actor"
tt8130968,nm1223910,Sujoy Ghosh,1966,"writer,director,actor"
tt7743448,nm1223910,Sujoy Ghosh,1966,"writer,director,actor"
tt1821701,nm2001854,Dominic James,1976,"actor,director,producer"
tt1465478,nm2001854,Dominic James,1976,"actor,director,producer"
tt1466568,nm2001854,Dominic James,1976,"actor,director,producer"
tt1825837,nm1475889,Torsten Wacker,1962,"director,writer"
tt1831635,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt2338356,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt3476724,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt2182057,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt8609368,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt8609374,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt6859024,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt9737150,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt9737102,nm0256384,Heinz Emigholz,1948,"director,cinematographer,editor"
tt1833069,nm2361786,Brian Neuls,1973,"writer,director,editor"
tt1837508,nm0024887,Santiago Amigorena,1962,"writer,producer,director"
tt2997608,nm0024887,Santiago Amigorena,1962,"writer,producer,director"
tt1837664,nm2013671,Billy Redieck,1983,"director,editor,producer"
tt2271469,nm2013671,Billy Redieck,1983,"director,editor,producer"
tt1842422,nm1274188,Marc Fernandez,1992,"producer,writer,animation_department"
tt1843865,nm0898138,Juan Pablo Villaseñor,1956,"writer,director,assistant_director"
tt1846733,nm0457590,Kitarô,1948,"actor,director"
tt1847741,nm1872619,Homero Cirelli,1961,"director,writer,editor"
tt1645181,nm1872619,Homero Cirelli,1961,"director,writer,editor"
tt2339619,nm1872619,Homero Cirelli,1961,"director,writer,editor"
tt4151162,nm1872619,Homero Cirelli,1961,"director,writer,editor"
tt1854568,nm0603588,Gaël Morel,1972,"writer,director,actor"
tt5804946,nm0603588,Gaël Morel,1972,"writer,director,actor"
tt1855401,nm1728099,Eric Wareheim,1976,"writer,producer,director"
tt10145062,nm1728099,Eric Wareheim,1976,"writer,producer,director"
tt1855401,nm1727367,Tim Heidecker,1976,"writer,producer,actor"
tt1859482,nm1413104,Alan Rexroth,1973,"editor,director,writer"
tt1859530,nm1279549,Pernille Rose Grønkjær,1973,"director,producer,writer"
tt9083124,nm1279549,Pernille Rose Grønkjær,1973,"director,producer,writer"
tt4293698,nm1279549,Pernille Rose Grønkjær,1973,"director,producer,writer"
tt6435274,nm1279549,Pernille Rose Grønkjær,1973,"director,producer,writer"
tt1863242,nm0358406,Johannes Hammel,1963,"cinematographer,director,editor"
tt1864455,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt3351428,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt1674727,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt2401096,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt5313962,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt2265555,nm0429535,Steven de Jong,1962,"director,actor,assistant_director"
tt1864557,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt9779658,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt3358304,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt1754838,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt1543029,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt6171006,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt1539086,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt1254322,nm0442455,Mika Kaurismäki,1955,"producer,director,writer"
tt1865503,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2955096,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt1912993,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2442466,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt1977002,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2160413,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt3704416,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2105044,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt1787831,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2117839,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2265398,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2082156,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt2628830,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt3155328,nm1846132,Joe Swanberg,1981,"writer,actor,producer"
tt1874513,nm2141317,Roger Ross Williams,1973,"director,producer,writer"
tt3917210,nm2141317,Roger Ross Williams,1973,"director,producer,writer"
tt7935908,nm2141317,Roger Ross Williams,1973,"director,producer,writer"
tt1884273,nm3206350,Carly Bodmer,1982,"sound_department,miscellaneous,producer"
tt1886770,nm1506642,Nana Neul,1974,"director,writer,assistant_director"
tt1896753,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt2129860,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt2373240,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt3230162,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt1939641,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt7566518,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt4298958,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt6165792,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt10418630,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt1697922,nm0442905,Naomi Kawase,1969,"director,writer,producer"
tt1906347,nm0094726,Pascal Bonitzer,1946,"writer,actor,director"
tt4494706,nm0094726,Pascal Bonitzer,1946,"writer,actor,director"
tt1907717,nm1523673,Shu-Kai Chung,1966,"director,writer,assistant_director"
tt1602474,nm1523673,Shu-Kai Chung,1966,"director,writer,assistant_director"
tt2317379,nm1523673,Shu-Kai Chung,1966,"director,writer,assistant_director"
